Area_ID,Intersection_ID,Traffic_Volume,Road_Capacity_Utilization_Pct,Estimated_Road_Capacity,Average_Speed,Travel_Time_Index,Congestion_Level,Incident_Level,Capacity_Utilization,Bottleneck_Status,Speed_Condition,Travel_Delay_Condition,Incident_Status,Accident_Flag,Peak_Traffic_Status,Congestion_Score,Calculated_Congestion_Level,Congestion_Reasons,Estimated_Lanes,Saturation_Flow,Number_of_Phases,Phase_1_Flow,Phase_2_Flow,Phase_1_Flow_Ratio,Phase_2_Flow_Ratio,Baseline_Cycle,Lost_Time,Available_Green_Time,Phase_1_Baseline_Green,Phase_2_Baseline_Green,Webster_Y,Webster_Status,Webster_Optimal_Cycle,Webster_Cycle_Capped,Webster_Optimal_Cycle_Practical,Webster_Available_Green,Webster_Phase_1_Green,Webster_Phase_2_Green,Cycle_Change_Seconds,Phase_1_Green_Change,Phase_2_Green_Change,Decision_Priority,Decision_Status
AN004,RIN06,24497,100.0,24497.0,31.97540289,1.261689356,88.00647969,0,1.0,SEVERE_BOTTLENECK,LOW_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,66.52,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED",17,30600,2,13473.35,11023.65,0.4403,0.3602,100,8,92,50.6,41.4,0.8005,VALID,85.21,False,85.21,77.21,42.47,34.74,-14.79,-8.13,-6.66,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,36649,100.0,36649.0,32.34339453,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,79.63,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",25,45000,2,20156.95,16492.05,0.4479,0.3665,120,8,112,61.6,50.4,0.8144,VALID,91.59,False,91.59,83.59,45.97,37.62,-28.41,-15.63,-12.78,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,40755,100.0,40755.0,20.0,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,86.08,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",28,50400,2,22415.25,18339.75,0.4447,0.3639,120,8,112,61.6,50.4,0.8086,VALID,88.82,False,88.82,80.82,44.45,36.37,-31.18,-17.15,-14.03,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,10443,51.30170577,20356.048289737017,31.15384599,1.069580456,41.03968849,1,0.5130170577,NORMAL,VERY_LOW_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,39.91,MODERATE,"LOW_SPEED, INCIDENT_PRESENT",14,25200,2,5743.65,4699.35,0.2279,0.1865,80,8,72,39.6,32.4,0.4144,VALID,29.03,False,29.03,21.03,11.57,9.46,-50.97,-28.03,-22.94,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,37095,100.0,37095.0,23.88907682,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,82.16,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",25,45000,2,20402.25,16692.75,0.4534,0.371,120,8,112,61.6,50.4,0.8244,VALID,96.81,False,96.81,88.81,48.84,39.97,-23.19,-12.76,-10.43,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,24960,100.0,24960.0,63.76464611,1.316395088,82.3722515,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,61.7,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",17,30600,2,13728.0,11232.0,0.4486,0.3671,100,8,92,50.6,41.4,0.8157,VALID,92.24,False,92.24,84.24,46.33,37.91,-7.76,-4.27,-3.49,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,7836,42.55882621,18412.161936361827,54.00767976,1.366419736,32.46958946,0,0.4255882621,NORMAL,HIGH_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,40.6,MODERATE,NORMAL_TRAFFIC_CONDITION,13,23400,2,4309.8,3526.2,0.1842,0.1507,80,8,72,39.6,32.4,0.3349,VALID,25.56,False,25.56,17.56,9.66,7.9,-54.44,-29.94,-24.5,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,42457,100.0,42457.0,25.79078301,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,83.8,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",29,52200,2,23351.35,19105.65,0.4473,0.366,120,8,112,61.6,50.4,0.8133,VALID,91.06,False,91.06,83.06,45.68,37.38,-28.94,-15.92,-13.02,HIGH,WEBSTER_TIMING_AVAILABLE
AN008,RIN16,14046,68.39514162,20536.54640857223,42.97089358,1.167105434,47.4246001,1,0.6839514162,NORMAL,NORMAL_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,47.21,MODERATE,INCIDENT_PRESENT,14,25200,2,7725.3,6320.7,0.3066,0.2508,80,8,72,39.6,32.4,0.5574,VALID,38.41,False,38.41,30.41,16.73,13.68,-41.59,-22.87,-18.72,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,52343,100.0,52343.0,42.82877515,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,PEAK_TRAFFIC,82.1,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",35,63000,2,28788.65,23554.35,0.457,0.3739,120,8,112,61.6,50.4,0.8309,VALID,100.53,False,100.53,92.53,50.89,41.64,-19.47,-10.71,-8.76,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,37429,100.0,37429.0,42.08189837,1.5,100.0,5,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,81.02,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",25,45000,2,20585.95,16843.05,0.4575,0.3743,120,8,112,61.6,50.4,0.8318,VALID,101.07,False,101.07,93.07,51.19,41.88,-18.93,-10.41,-8.52,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,22146,100.0,22146.0,49.46228951,1.215740721,64.02763147,1,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,60.15,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",15,27000,2,12180.3,9965.7,0.4511,0.3691,100,8,92,50.6,41.4,0.8202,VALID,94.55,False,94.55,86.55,47.6,38.95,-5.45,-3.0,-2.45,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,21907,100.0,21907.0,50.73119901,1.052288942,66.93074802,0,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,52.19,HIGH,HIGH_CAPACITY_UTILIZATION,15,27000,2,12048.85,9858.15,0.4463,0.3651,100,8,92,50.6,41.4,0.8114,VALID,90.14,False,90.14,82.14,45.18,36.96,-9.86,-5.42,-4.44,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,23473,100.0,23473.0,37.33723797,1.017732992,76.02521329,4,1.0,SEVERE_BOTTLENECK,LOW_SPEED,LOW_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,59.0,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, INCIDENT_PRESENT",16,28800,2,12910.15,10562.85,0.4483,0.3668,100,8,92,50.6,41.4,0.8151,VALID,91.94,False,91.94,83.94,46.17,37.77,-8.06,-4.43,-3.63,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,49602,100.0,49602.0,40.75560721,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,81.09,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",34,61200,2,27281.1,22320.9,0.4458,0.3647,120,8,112,61.6,50.4,0.8105,VALID,89.71,False,89.71,81.71,44.94,36.77,-30.29,-16.66,-13.63,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,36606,100.0,36606.0,43.37606893,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,76.46,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",25,45000,2,20133.3,16472.7,0.4474,0.3661,120,8,112,61.6,50.4,0.8135,VALID,91.15,False,91.15,83.15,45.73,37.42,-28.85,-15.87,-12.98,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,14578,70.60402026,20647.549454431024,45.61972574,1.304985619,40.72388001,1,0.7060402026,NORMAL,NORMAL_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,52.86,HIGH,INCIDENT_PRESENT,14,25200,2,8017.9,6560.1,0.3182,0.2603,100,8,92,50.6,41.4,0.5785,VALID,40.33,False,40.33,32.33,17.78,14.55,-59.67,-32.82,-26.85,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,30717,100.0,30717.0,22.08995088,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,82.26,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,16894.35,13822.65,0.4469,0.3657,120,8,112,61.6,50.4,0.8126,VALID,90.72,False,90.72,82.72,45.49,37.23,-29.28,-16.11,-13.17,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,29616,100.0,29616.0,37.82589299,1.5,89.72172183,4,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,79.51,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",20,36000,2,16288.8,13327.2,0.4525,0.3702,120,8,112,61.6,50.4,0.8227,VALID,95.88,False,95.88,87.88,48.34,39.54,-24.12,-13.26,-10.86,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,40430,100.0,40430.0,53.44884781,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,76.42,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",27,48600,2,22236.5,18193.5,0.4575,0.3744,120,8,112,61.6,50.4,0.8319,VALID,101.13,False,101.13,93.13,51.22,41.91,-18.87,-10.38,-8.49,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,26681,100.0,26681.0,41.35167037,1.5,90.66047376,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,74.85,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14674.55,12006.45,0.4529,0.3706,100,8,92,50.6,41.4,0.8235,VALID,96.32,False,96.32,88.32,48.57,39.75,-3.68,-2.03,-1.65,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,28591,100.0,28591.0,20.0,1.5,97.98664597,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,82.39,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",20,36000,2,15725.05,12865.95,0.4368,0.3574,120,8,112,61.6,50.4,0.7942,VALID,82.6,False,82.6,74.6,41.03,33.57,-37.4,-20.57,-16.83,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,36275,100.0,36275.0,27.987979,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,82.8,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",25,45000,2,19951.25,16323.75,0.4434,0.3628,120,8,112,61.6,50.4,0.8062,VALID,87.72,False,87.72,79.72,43.85,35.87,-32.28,-17.75,-14.53,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,18157,86.78622946,20921.521896937127,46.82165416,1.123681528,63.28085548,0,0.8678622946,AT_RISK,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,50.72,HIGH,NORMAL_TRAFFIC_CONDITION,14,25200,2,9986.35,8170.65,0.3963,0.3242,100,8,92,50.6,41.4,0.7205,VALID,60.82,False,60.82,52.82,29.05,23.77,-39.18,-21.55,-17.63,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,42698,100.0,42698.0,33.16282171,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,81.74,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",29,52200,2,23483.9,19214.1,0.4499,0.3681,120,8,112,61.6,50.4,0.818,VALID,93.41,False,93.41,85.41,46.98,38.43,-26.59,-14.62,-11.97,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,47769,100.0,47769.0,47.50785339,1.5,100.0,4,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,PEAK_TRAFFIC,80.75,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",32,57600,2,26272.95,21496.05,0.4561,0.3732,120,8,112,61.6,50.4,0.8293,VALID,99.59,False,99.59,91.59,50.37,41.22,-20.41,-11.23,-9.18,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,15899,80.71898392,19696.72960174695,61.16471635,1.218862621,43.73842823,0,0.8071898392,AT_RISK,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,47.79,MODERATE,NORMAL_TRAFFIC_CONDITION,14,25200,2,8744.45,7154.55,0.347,0.2839,80,8,72,39.6,32.4,0.6309,VALID,46.06,False,46.06,38.06,20.93,17.13,-33.94,-18.67,-15.27,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,46366,100.0,46366.0,39.699389,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,HIGH_TRAFFIC,78.68,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY",31,55800,2,25501.3,20864.7,0.457,0.3739,120,8,112,61.6,50.4,0.8309,VALID,100.53,False,100.53,92.53,50.89,41.64,-19.47,-10.71,-8.76,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,45363,100.0,45363.0,23.81085415,1.5,100.0,7,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,90.01,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",31,55800,2,24949.65,20413.35,0.4471,0.3658,120,8,112,61.6,50.4,0.8129,VALID,90.86,False,90.86,82.86,45.57,37.29,-29.14,-16.03,-13.11,HIGH,WEBSTER_TIMING_AVAILABLE
AN008,RIN15,18448,92.36276972,19973.415756073104,49.14713062,1.261913747,51.6252448,1,0.9236276972,BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,58.59,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",14,25200,2,10146.4,8301.6,0.4026,0.3294,100,8,92,50.6,41.4,0.732,VALID,63.43,False,63.43,55.43,30.49,24.94,-36.57,-20.11,-16.46,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,31214,100.0,31214.0,39.39259489,1.5,95.6678172,3,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,78.41,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,17167.7,14046.3,0.4542,0.3716,120,8,112,61.6,50.4,0.8258,VALID,97.59,False,97.59,89.59,49.28,40.31,-22.41,-12.32,-10.09,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN12,18387,91.85651969,20017.08758621922,66.16143574,1.081668498,53.93381798,0,0.9185651969,BOTTLENECK,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,45.32,MODERATE,HIGH_CAPACITY_UTILIZATION,14,25200,2,10112.85,8274.15,0.4013,0.3283,80,8,72,39.6,32.4,0.7296,VALID,62.87,False,62.87,54.87,30.18,24.69,-17.13,-9.42,-7.71,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,25606,100.0,25606.0,45.82852954,1.5,83.2479161,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,73.33,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14083.3,11522.7,0.4347,0.3556,100,8,92,50.6,41.4,0.7903,VALID,81.07,False,81.07,73.07,40.19,32.88,-18.93,-10.41,-8.52,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,38652,100.0,38652.0,39.22383901,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,80.11,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",26,46800,2,21258.6,17393.4,0.4542,0.3717,120,8,112,61.6,50.4,0.8259,VALID,97.65,False,97.65,89.65,49.3,40.35,-22.35,-12.3,-10.05,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,27047,100.0,27047.0,40.53480518,1.5,88.13398828,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,75.16,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",19,34200,2,14875.85,12171.15,0.435,0.3559,120,8,112,61.6,50.4,0.7909,VALID,81.3,False,81.3,73.3,40.32,32.98,-38.7,-21.28,-17.42,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,14569,77.29949094,18847.47211506022,44.20656253,1.046340209,54.82132472,0,0.7729949093999999,AT_RISK,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,44.26,MODERATE,NORMAL_TRAFFIC_CONDITION,13,23400,2,8012.95,6556.05,0.3424,0.2802,80,8,72,39.6,32.4,0.6226,VALID,45.05,False,45.05,37.05,20.38,16.67,-34.95,-19.22,-15.73,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,45793,100.0,45793.0,31.86215998,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,82.79,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",31,55800,2,25186.15,20606.85,0.4514,0.3693,120,8,112,61.6,50.4,0.8207,VALID,94.81,False,94.81,86.81,47.75,39.06,-25.19,-13.85,-11.34,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,51954,100.0,51954.0,41.33022396,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,PEAK_TRAFFIC,80.44,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",35,63000,2,28574.7,23379.3,0.4536,0.3711,120,8,112,61.6,50.4,0.8247,VALID,96.98,False,96.98,88.98,48.94,40.04,-23.02,-12.66,-10.36,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,39459,100.0,39459.0,40.78141524,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,78.84,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",27,48600,2,21702.45,17756.55,0.4466,0.3654,120,8,112,61.6,50.4,0.812,VALID,90.43,False,90.43,82.43,45.34,37.09,-29.57,-16.26,-13.31,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,27703,100.0,27703.0,29.66564656,1.5,89.75021738,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,80.42,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",19,34200,2,15236.65,12466.35,0.4455,0.3645,120,8,112,61.6,50.4,0.81,VALID,89.47,False,89.47,81.47,44.81,36.66,-30.53,-16.79,-13.74,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,36210,100.0,36210.0,20.0,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,82.07,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY",25,45000,2,19915.5,16294.5,0.4426,0.3621,120,8,112,61.6,50.4,0.8047,VALID,87.05,False,87.05,79.05,43.48,35.57,-32.95,-18.12,-14.83,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,24794,100.0,24794.0,31.78170287,1.296300959,92.29675714,3,1.0,SEVERE_BOTTLENECK,LOW_SPEED,MODERATE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,71.02,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, INCIDENT_PRESENT",17,30600,2,13636.7,11157.3,0.4456,0.3646,100,8,92,50.6,41.4,0.8102,VALID,89.57,False,89.57,81.57,44.86,36.71,-10.43,-5.74,-4.69,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,7883,38.88357967,20273.339201025265,43.69646366,1.079149187,31.75528807,0,0.3888357967,NORMAL,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,30.79,MODERATE,NORMAL_TRAFFIC_CONDITION,14,25200,2,4335.65,3547.35,0.172,0.1408,80,8,72,39.6,32.4,0.3128,VALID,24.74,False,24.74,16.74,9.2,7.54,-55.26,-30.4,-24.86,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,29155,100.0,29155.0,55.01587266,1.5,95.95530281,3,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,73.48,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",20,36000,2,16035.25,13119.75,0.4454,0.3644,100,8,92,50.6,41.4,0.8098,VALID,89.38,False,89.38,81.38,44.76,36.62,-10.62,-5.84,-4.78,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,13283,61.7747365,21502.31753720228,36.46780691,1.239833059,38.79823017,0,0.617747365,NORMAL,LOW_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,48.5,MODERATE,LOW_SPEED,15,27000,2,7305.65,5977.35,0.2706,0.2214,80,8,72,39.6,32.4,0.492,VALID,33.46,False,33.46,25.46,14.0,11.46,-46.54,-25.6,-20.94,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,26514,100.0,26514.0,38.51285218,1.5,79.03689765,2,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,76.62,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14582.7,11931.3,0.4501,0.3682,120,8,112,61.6,50.4,0.8183,VALID,93.56,False,93.56,85.56,47.06,38.5,-26.44,-14.54,-11.9,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,27789,100.0,27789.0,39.67528674,1.5,86.65899913,3,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,77.57,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",19,34200,2,15283.95,12505.05,0.4469,0.3656,120,8,112,61.6,50.4,0.8125,VALID,90.67,False,90.67,82.67,45.47,37.2,-29.33,-16.13,-13.2,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,16618,80.02378178,20766.32674732359,35.65108474,1.23103556,53.98041911,1,0.8002378177999999,AT_RISK,LOW_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,56.5,HIGH,"LOW_SPEED, INCIDENT_PRESENT",14,25200,2,9139.9,7478.1,0.3627,0.2968,100,8,92,50.6,41.4,0.6595,VALID,49.93,False,49.93,41.93,23.06,18.87,-50.07,-27.54,-22.53,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,25757,100.0,25757.0,47.42688872,1.5,85.39424778,5,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,76.9,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14166.35,11590.65,0.4372,0.3577,120,8,112,61.6,50.4,0.7949,VALID,82.89,False,82.89,74.89,41.19,33.7,-37.11,-20.41,-16.7,HIGH,WEBSTER_TIMING_AVAILABLE
